Counterfeit_Weight,Active_Since,Medicine_MRP,SidEffect_Level,Availability_rating,Counterfeit_Sales,Area_Type_DownTown,Area_Type_MidTownResidential,Area_Type_CityLimits,Area_City_Type_Tier_3,Area_City_Type_Tier_2,Area_dist_level_Medium,Area_dist_level_Small,Area_dist_level_High,Medicine_Type_emb1,Medicine_Type_emb2,Medicine_Type_emb3,Active_Since_emb1,Active_Since_emb2,Active_Since_emb3,DistArea_ID_emb1,DistArea_ID_emb2,DistArea_ID_emb3
11.695,2000,70.922,1,0.125324552,891.9860000000001,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
12.8,1983,202.582,0,0.086541072,499.164,0,1,0,0,0,0,1,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
18.05,1997,198.2556,1,0.0581174759999999,2553.8228,1,0,0,0,0,1,0,0,8.280236,-0.6002991,-5.0784025,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
18.3,2000,230.8114,1,0.068545797,5434.0736,1,0,0,0,1,0,0,0,4.4865394,6.151414,-2.181885,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
13.95,2005,63.8324,1,0.082817659,943.9184,1,0,0,0,1,0,0,0,3.5103364,-7.3870306,-4.3397183,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
17.15,1997,187.937,1,0.0949146769999999,3465.303,1,0,0,0,0,1,0,0,-3.280408,-6.389405,-4.0814123,-0.30706668,-1.2751906,-4.0188084,-2.7800825,-1.7669525,4.243737
22.4,1985,156.4786,1,0.041984804,3147.0506,1,0,0,1,0,0,0,1,-0.74499774,5.5823555,-7.0615544,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
17.55,1985,178.4474,1,0.038715562,1629.0266,1,0,0,1,0,0,0,1,6.5537252,3.8583255,3.6543558,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
14.45,1985,188.5686,1,0.037630755,2779.5290000000005,1,0,0,1,0,0,0,1,-0.74499774,5.5823555,-7.061555,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
15.65,2007,120.6228,1,0.030108186,665.6139999999999,0,0,0,1,0,1,0,0,7.7442684,-2.543369,3.1540496,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
11.495,1996,122.786,1,0.200841082,226.186,0,1,0,1,0,0,0,0,2.2555368,-6.6267414,1.7681491,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
19.9,1997,109.2358,1,0.165294691,1621.037,1,0,0,0,0,1,0,0,-2.985881,-0.3556211,3.3717196,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
16.8,2000,186.3028,0,0.138942816,1352.7196,1,0,0,0,1,0,0,0,6.5537252,3.8583255,3.6543558,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
13.65,2005,130.2124,1,0.106824276,2127.7108,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
10.8,1983,121.3228,1,0.044131455,3318.1612,0,0,1,1,0,1,0,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
9.02,2007,132.04399999999998,1,0.135015744,2390.036,0,0,0,1,0,1,0,0,6.5537252,3.8583255,3.6543558,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
12.9,1983,89.6276,0,0.091547351,1493.8692,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
18.8,2007,265.4356,1,0.039248606,3928.034,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
7.03,2000,198.4898,1,0.06490652,1609.7184,1,0,0,0,1,0,0,0,-7.892474,-1.155915,0.14407927,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
8.08,1997,237.8694,0,0.013,3766.9104,1,0,0,0,0,1,0,0,6.5537252,3.8583255,3.6543558,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
13.95,1997,62.1324,1,0.0825329009999999,1203.5804,1,0,0,0,0,1,0,0,3.5103364,-7.3870306,-4.3397183,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
13.95,2002,199.3846,0,0.08903021,4125.7766,1,0,0,0,1,0,1,0,-6.8066125,0.26004028,-6.550432,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
21.8,2002,93.1592,0,0.013,1021.1512,1,0,0,0,1,0,1,0,-6.8066125,0.26004028,-6.550432,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
12.9,1997,66.4272,1,0.051578846,784.1264,1,0,0,0,0,1,0,0,4.4865394,6.151414,-2.181885,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
8.615,1995,164.734,1,0.02830184,1491.206,1,0,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
14.15,1996,50.0164,1,0.178694219,344.6984,0,1,0,1,0,0,0,0,-6.8066125,0.26004028,-6.550432,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
17.8,1985,194.7292,0,0.07919442,3214.2964,1,0,0,1,0,0,0,1,-2.985881,-0.3556211,3.3717196,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
19.5,1995,257.4092,0,0.079297055,2354.0828,1,0,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
14.3,1985,76.0484,0,0.083243155,504.4904,1,0,0,1,0,0,0,1,8.280236,-0.6002991,-5.0784025,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
18.5,1997,176.9184,0,0.025030747,1268.8288,1,0,0,0,0,1,0,0,-3.43163,-6.391154,2.5352144,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
10.6,2007,256.4802,1,0.057843161,2815.4822,0,0,0,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
9.81,2000,152.547,1,0.065051256,2117.058,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
9.535,2002,195.095,1,0.0274569379999999,1577.76,1,0,0,0,1,0,1,0,7.7442684,-2.543369,3.1540496,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
20.65,1983,89.1644,0,0.099905536,427.2576,0,1,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
18.8,1995,185.1738,1,0.110904029,2198.2856,1,0,0,0,0,0,1,0,-7.892474,-1.155915,0.14407927,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
17.15,1997,50.0506,0,0.123202066,834.0614,1,0,0,0,0,1,0,0,-6.8066125,0.26004028,-6.550432,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
9.455,1983,201.253,1,0.22214265,492.506,0,1,0,0,0,0,1,0,3.5103364,-7.3870306,-4.3397183,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
18.0,2005,74.5168,0,0.067937907,1774.8368,1,0,0,0,1,0,0,0,-5.694707,6.263187,-2.2807322,2.1504216,0.25559282,0.4353765,-3.4934268,-2.966176,-3.2194483
14.95,1985,162.105,1,0.06217754,2809.49,1,0,0,1,0,0,0,1,6.5537252,3.8583255,3.6543558,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
18.55,1983,175.0526,1,0.0500060759999999,4224.315,0,0,1,1,0,1,0,0,-7.892474,-1.155915,0.14407927,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
21.5,1983,208.311,0,0.218484395,505.822,0,1,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
19.55,1995,209.3084,1,0.028278899,3287.5344,1,0,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
22.4,1997,139.0994,0,0.033750867,2040.491,1,0,0,0,0,1,0,0,-2.985881,-0.3556211,3.3717196,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
19.05,1995,251.3538,0,0.169831826,1314.769,1,0,0,0,0,0,1,0,4.4865394,6.151414,-2.181885,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
8.625,1995,101.6146,1,0.106385381,1754.8628,1,0,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
12.195,1996,143.8284,1,0.072834024,376.6568,0,1,0,1,0,0,0,0,6.5537252,3.8583255,3.6543558,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
19.4,1995,106.3094,1,0.035399592,1921.9786,1,0,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
6.41,2000,171.421,1,0.047945416,2722.936,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
22.05,2002,133.673,1,0.037144862,2206.9410000000003,1,0,0,0,1,0,1,0,6.5537252,3.8583255,3.6543558,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
19.55,1983,270.0962,1,0.090348214,8141.8822,0,0,1,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
14.3,1983,70.52199999999999,0,0.042943463,1790.816,0,0,1,1,0,1,0,0,-3.43163,-6.391154,2.5352144,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
21.3,1983,120.7544,1,0.0711981409999999,4363.4672,0,0,1,1,0,1,0,0,7.7442684,-2.543369,3.1540496,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
21.4,2002,70.9536,1,0.0904396059999999,1093.0576,1,0,0,0,1,0,1,0,7.7442684,-2.543369,3.1540496,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
15.4,2002,239.3668,1,0.100977262,3338.1352,1,0,0,0,1,0,1,0,4.4865394,6.151414,-2.181885,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
12.6,1985,204.5478,1,0.079625843,2825.4692,1,0,0,1,0,0,0,1,-0.74499774,5.5823555,-7.061555,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
16.3,1996,132.1414,1,0.0906226219999999,356.6828,0,1,0,1,0,0,0,0,-3.280408,-6.3894043,-4.0814123,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
13.65,1996,121.257,0,0.077441812,332.714,0,1,0,1,0,0,0,0,6.5537252,3.8583255,3.6543558,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
10.15,2000,191.8292,1,0.066976156,1390.0044,1,0,0,0,1,0,0,0,6.5537252,3.8583255,3.6543558,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
10.075,1996,121.0228,1,0.049159635,444.5684,0,1,0,1,0,0,0,0,6.5537252,3.8583255,3.6543558,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
8.57,1985,108.0384,1,0.059520703,704.2304,1,0,0,1,0,0,0,1,7.7442684,-2.543369,3.1540496,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
21.55,2007,255.346,1,0.0721756,4793.5740000000005,0,0,0,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
8.8,1983,185.7028,1,0.013,6842.9064,0,0,1,1,0,1,0,0,7.7442684,-2.543369,3.1540496,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
9.02,1995,128.54399999999998,1,0.13452072,1071.752,1,0,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
19.05,2000,197.924,0,0.080639698,1604.392,1,0,0,0,1,0,0,0,-1.5805874,4.5278683,3.4247236,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
9.205,1996,260.7408,1,0.029758569,613.6816,0,1,0,1,0,0,0,0,8.280236,-0.6002991,-5.0784025,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
13.65,1995,86.5328,0,0.013,1657.656,1,0,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
20.9,1995,66.5614,1,0.046901442,886.6596,1,0,0,0,0,0,1,0,-7.892474,-1.155915,0.14407927,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
14.95,2002,125.0834,0,0.0260356089999999,3568.502,1,0,0,0,1,0,1,0,6.5537252,3.8583255,3.6543558,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
10.6,1996,117.4964,1,0.304826616,533.7856,0,1,0,1,0,0,0,0,8.280236,-0.6002991,-5.0784025,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
17.3,2000,66.3246,0,0.128826834,808.0952,1,0,0,0,1,0,0,0,6.5537252,3.8583255,3.6543558,1.340862,1.9578032,2.0810766,-0.41762286,-6.2425666,-0.5364022
12.95,2007,237.3694,1,0.053081193,1254.847,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
11.495,1983,156.7076,1,0.201038372,260.8076,0,1,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
18.0,2005,256.6776,1,0.039771204,2094.4208,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
8.625,1996,102.5146,1,0.169307983,204.2146,0,1,0,1,0,0,0,0,6.5537252,3.8583255,3.6543558,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
11.3,2005,131.744,1,0.086794811,2629.724,1,0,0,0,1,0,0,0,7.7442684,-2.543369,3.1540496,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
15.45,1995,134.5046,1,0.0337145229999999,2603.092,1,0,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
20.5,2007,236.5062,0,0.018611367,1692.9434,0,0,0,1,0,1,0,0,-5.694707,6.263188,-2.2807324,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
19.9,2005,199.2898,1,0.061160824,3667.7062,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
19.55,2005,172.8526,1,0.073589424,1099.7156,1,0,0,0,1,0,0,0,-5.694707,6.263188,-2.2807324,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
12.95,1983,182.4422,0,0.071446424,5631.1504,0,0,1,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
19.65,1996,202.2504,1,0.161938624,880.0016,0,1,0,1,0,0,0,0,-0.74499774,5.5823555,-7.061555,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
7.435,1996,170.5236,1,0.205540665,435.2472,0,1,0,1,0,0,0,0,-7.892474,-1.155915,0.14407927,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
19.15,1983,137.502,1,0.090849833,619.008,0,1,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
18.65,2002,89.7618,1,0.033555958,1885.3596,1,0,0,0,1,0,1,0,1.0359707,-1.9486315,7.0863557,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
17.65,2007,108.441,1,0.030062427,1657.656,0,0,0,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
15.15,1995,153.6154,1,0.043795085,2098.4156,1,0,0,0,0,0,1,0,-7.892474,-1.155915,0.14407927,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
15.95,2005,64.3614,1,0.184281641,1273.4894,1,0,0,0,1,0,0,0,2.2555368,-6.6267414,1.7681491,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
10.4,2002,57.5718,1,0.0932777069999999,963.8924,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
15.15,1996,244.23,0,0.1072657369999999,346.03,0,1,0,1,0,0,0,0,-2.985881,-0.3556211,3.3717196,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
8.72,2005,195.6582,0,0.0346956739999999,3828.164,1,0,0,0,1,0,0,0,-4.039393,2.86783,0.572291,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
10.085,2002,166.7656,1,0.0335733339999999,2275.5184,1,0,0,0,1,0,1,0,-7.892474,-1.155915,0.14407927,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
14.8,1995,170.592,1,0.08566912,1551.128,1,0,0,0,0,0,1,0,-0.74499774,5.5823555,-7.061555,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
16.3,2000,237.2694,1,0.132131749,6964.081999999999,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
18.65,1983,110.6016,1,0.068648052,2946.6448,0,0,1,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
9.4,1983,96.7198,0,0.032672774,2031.8356,0,0,1,1,0,1,0,0,-3.43163,-6.391154,2.5352144,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
18.9,1995,180.7422,1,0.021001018,2872.0752,1,0,0,0,0,0,1,0,4.4865394,6.151414,-2.181885,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
20.9,2002,117.2964,1,0.03694662,1901.3388,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
8.785,1997,122.4228,1,0.082231189,1328.7508,1,0,0,0,0,1,0,0,8.280236,-0.6002991,-5.0784025,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
17.8,1996,112.5332,0,0.146424184,215.5332,0,1,0,1,0,0,0,0,6.5537252,3.8583255,3.6543558,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
10.8,2007,196.0898,0,0.061883854,2732.2572,0,0,0,1,0,1,0,0,-5.694707,6.263188,-2.2807324,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
8.585,2002,166.8288,1,0.062954435,2469.932,1,0,0,0,1,0,1,0,4.4865394,6.151414,-2.181885,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
21.5,1983,103.3462,1,0.142983688,298.0924,0,1,0,0,0,0,1,0,-0.74499774,5.5823555,-7.0615544,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
14.8,2005,91.896,0,0.030960492,752.168,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,2.1504216,0.25559282,0.4353765,-3.4934268,-2.966176,-3.2194483
18.0,2000,76.0168,0,0.067739692,1199.5856,1,0,0,0,1,0,0,0,-5.694707,6.263188,-2.2807324,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
21.0,1985,66.293,1,0.066178425,1018.488,1,0,0,1,0,0,0,1,6.5537252,3.8583255,3.6543558,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
10.495,2002,169.2578,0,0.130462619,2359.4092,1,0,0,0,1,0,1,0,8.280236,-0.6002991,-5.0784025,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
11.8,2002,169.0578,0,0.155511272,2359.4092,1,0,0,0,1,0,1,0,-3.280408,-6.3894043,-4.0814123,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
21.15,1983,58.9376,1,0.038842951,1790.816,0,0,1,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
13.45,1983,265.6698,1,0.031321361,4932.7262,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
22.15,1996,202.5478,1,0.075606583,500.4956,0,1,0,1,0,0,0,0,-6.8066125,0.26004028,-6.550432,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
13.45,2000,174.9184,1,0.03476755,3910.7232,1,0,0,0,1,0,0,0,-3.280408,-6.3894043,-4.0814123,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
19.05,2002,258.575,1,0.047746076,1111.7,1,0,0,0,1,0,1,0,4.4865394,6.151414,-2.181885,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
8.8,1995,246.2906,1,0.045626952,7006.0274,1,0,0,0,0,0,1,0,-6.8066125,0.26004028,-6.550432,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
13.3,1995,269.8278,1,0.117230135,2716.278,1,0,0,0,0,0,1,0,7.7442684,-2.543369,3.1540496,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
8.735,2007,216.4638,1,0.136338082,1769.5104,0,0,0,1,0,1,0,0,-5.694707,6.263188,-2.2807324,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
15.3,2000,225.0192,1,0.043155224,3133.0688,1,0,0,0,1,0,0,0,6.5537252,3.8583255,3.6543558,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
11.8,1995,56.2376,0,0.061207017,688.2512,1,0,0,0,0,0,1,0,4.4865394,6.151414,-2.181885,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
15.6,1996,98.5856,0,0.122144085,288.7712,0,1,0,1,0,0,0,0,6.5537252,3.8583255,3.6543558,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
15.95,1996,272.0594,1,0.133624771,636.3188,0,1,0,1,0,0,0,0,-0.74499774,5.5823555,-7.061555,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
11.3,1983,132.144,1,0.086024401,3228.9440000000004,0,0,1,1,0,1,0,0,7.7442684,-2.543369,3.1540496,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
9.665,2002,46.4506,1,0.084832909,834.0614,1,0,0,0,1,0,1,0,2.2555368,-6.6267414,1.7681491,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
6.475,2002,93.5224,1,0.050391881,1902.6704,1,0,0,0,1,0,1,0,-3.43163,-6.391154,2.5352144,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
22.55,2002,156.3102,1,0.037650932,3029.204,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
10.27,2002,65.5956,1,0.1059970319999999,986.5296,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
9.085,2007,113.4964,0,0.051288087,849.3748,0,0,0,1,0,1,0,0,6.5537252,3.8583255,3.6543558,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
10.9,1997,199.5214,1,0.037515221,4069.8494,1,0,0,0,0,1,0,0,7.7442684,-2.543369,3.1540496,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
14.8,2007,197.3872,1,0.107603404,3327.4824,0,0,0,1,0,1,0,0,-7.892474,-1.155915,0.14407927,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
6.3,1983,199.353,1,0.05679158,6374.849,0,0,1,1,0,1,0,0,-7.892474,-1.155915,0.14407927,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
12.8,2007,143.2626,1,0.030714096,1555.7886,0,0,0,1,0,1,0,0,7.7442684,-2.543369,3.1540496,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
16.5,2005,227.1824,1,0.034327477,2951.9712,1,0,0,0,1,0,0,0,-3.43163,-6.391154,2.5352144,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
21.8,2005,164.43400000000003,1,0.036274107,3022.546,1,0,0,0,1,0,0,0,1.0359707,-1.9486315,7.0863557,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
11.695,1985,62.6008,0,0.1040965309999999,2339.4352,1,0,0,1,0,0,0,1,-1.5805874,4.5278683,3.4247236,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
11.8,2007,130.5098,1,0.084548187,715.549,0,0,0,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
19.0,1983,178.6474,1,0.0254816379999999,5334.8694,0,0,1,1,0,1,0,0,-0.74499774,5.5823555,-7.0615544,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
13.1,2005,110.1674,0,0.039072872,1131.674,1,0,0,0,1,0,0,0,3.5103364,-7.3870306,-4.3397193,2.1504216,0.25559282,0.4353765,-3.4934268,-2.966176,-3.2194483
14.3,1997,70.3194,1,0.095970667,1227.5492,1,0,0,0,0,1,0,0,-0.74499774,5.5823555,-7.061555,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
8.69,1997,155.447,1,0.133467994,5409.439,1,0,0,0,0,1,0,0,1.0359707,-1.9486315,7.0863557,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
9.205,1995,118.9254,1,0.067986919,1957.9318,1,0,0,0,0,0,1,0,-6.8066125,0.26004028,-6.550432,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
7.355,1983,169.092,1,0.03828566,4587.176,0,0,1,1,0,1,0,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
